Ground Truth File,Predicted File,Mean Total Length Error,Mean Scheduling Order Error
230_results_output.csv,230_results_output.csv,0.14333820260267646,0.0796868634605404
184_results_output.csv,184_results_output.csv,0.09468104241072677,0.09592877123916779
231_results_output.csv,231_results_output.csv,0.22425593370176458,0.18637977649298504
219_results_output.csv,219_results_output.csv,0.19843304654574018,0.14821003513373465
193_results_output.csv,193_results_output.csv,0.09117545242922623,0.04598770074547519
205_results_output.csv,205_results_output.csv,0.09267562697204382,0.05144592388684828
192_results_output.csv,192_results_output.csv,0.16461687943212233,0.11917780300445298
182_results_output.csv,182_results_output.csv,0.20372464189718437,0.1435304197969796
209_results_output.csv,209_results_output.csv,0.09676132021512078,0.052757365965070004
228_results_output.csv,228_results_output.csv,0.08962758513543657,0.21628578417334765
216_results_output.csv,216_results_output.csv,0.16540990910685793,0.08872427679635192
190_results_output.csv,190_results_output.csv,0.22885698833713564,0.14625149208390223
195_results_output.csv,195_results_output.csv,0.24687149840008074,0.19048958400530913
196_results_output.csv,196_results_output.csv,0.07772589684374363,0.046997533232230736
224_results_output.csv,224_results_output.csv,0.2654534809124116,0.20141205179044658
201_results_output.csv,201_results_output.csv,0.060028850835500316,0.06985539623990364
208_results_output.csv,208_results_output.csv,0.32980182103454453,0.3087723594664403
233_results_output.csv,233_results_output.csv,0.28028723963339897,0.25955974803382265
211_results_output.csv,211_results_output.csv,0.10506232822038959,0.03792630172500514
183_results_output.csv,183_results_output.csv,0.2754923489973137,0.2754923489973137
227_results_output.csv,227_results_output.csv,0.13904212839384306,0.10080171713393107
226_results_output.csv,226_results_output.csv,0.08594259658515244,0.12223482378429304
207_results_output.csv,207_results_output.csv,0.06777669892192582,0.034180195850881515
215_results_output.csv,215_results_output.csv,0.19768077459211983,0.16579024678792809
187_results_output.csv,187_results_output.csv,0.16123426704794908,0.12204563604356
229_results_output.csv,229_results_output.csv,0.27977576054507447,0.22007613141367646
232_results_output.csv,232_results_output.csv,0.3321232466187496,0.13890961367239457
186_results_output.csv,186_results_output.csv,0.20104326225915953,0.19121505485313847
204_results_output.csv,204_results_output.csv,0.23331910162959058,0.1667325323664907
214_results_output.csv,214_results_output.csv,0.15752646520390684,0.12296648618909882
212_results_output.csv,212_results_output.csv,0.1431069847530277,0.07245221828041185
221_results_output.csv,221_results_output.csv,0.21077374745873678,0.11676883390319341
197_results_output.csv,197_results_output.csv,0.1206714009613776,0.09569313283621964
203_results_output.csv,203_results_output.csv,0.20753402637925683,0.2567801833801366
179_results_output.csv,179_results_output.csv,0.5,0.4668471651298091
188_results_output.csv,188_results_output.csv,0.1114077391157324,0.09006670791230145
194_results_output.csv,194_results_output.csv,0.18931027472587825,0.17457551494500495
185_results_output.csv,185_results_output.csv,0.1428682419214157,0.08347728351060577
210_results_output.csv,210_results_output.csv,0.1503347336853549,0.17870557373538717
218_results_output.csv,218_results_output.csv,0.2614232644616108,0.21379199441804073
225_results_output.csv,225_results_output.csv,0.26517197639959184,0.14366752550922612
189_results_output.csv,189_results_output.csv,0.04573682201414206,0.013347660228967124
180_results_output.csv,180_results_output.csv,0.18349560203715418,0.17139198643758852
181_results_output.csv,181_results_output.csv,0.06505095364555051,0.024373890227121664
