Ground Truth File,Predicted File,Mean Total Length Error (First Row),Mean Scheduling Order Error (First Row),Mean Total Length Error (All Rows),Mean Scheduling Order Error (All Rows)
156_results_output.csv,156_results_output.csv,0.3997749051702602,0.3997749051702602,0.2847132897416045,0.19690884259861655
77_results_output.csv,77_results_output.csv,0.3610711355094371,0.28867150052352586,0.25047596157966884,0.10712723538766251
39_results_output.csv,39_results_output.csv,0.02682844984593963,0.026419746662526274,0.044464353241258914,0.05499095426460602
29_results_output.csv,29_results_output.csv,0.061206668780221,0.014793817188230156,0.03738917477004743,0.044910057758069756
65_results_output.csv,65_results_output.csv,0.00047758091640395117,0.05411998674809109,0.0473384393154392,0.038538742634793136
42_results_output.csv,42_results_output.csv,0.005688203812174472,0.11038317539375436,0.07216018958273981,0.0404985193359059
41_results_output.csv,41_results_output.csv,0.13473440363612632,0.1393223026582057,0.07417567617601922,0.07968084765619002
130_results_output.csv,130_results_output.csv,0.1519214234878898,0.11829379698827519,0.049407271689984766,0.04940376126566089
138_results_output.csv,138_results_output.csv,0.41529678891407645,0.41529678891407645,0.2576958366455221,0.2576958366455221
85_results_output.csv,85_results_output.csv,0.14336435112314405,0.1660948978336358,0.14017785452742484,0.10782921803367015
23_results_output.csv,23_results_output.csv,0.22631428449066715,0.17157699847690464,0.14107910305879945,0.10829598270297355
128_results_output.csv,128_results_output.csv,0.2141522264080153,0.20492064697537324,0.1056090333911105,0.08066320043411306
69_results_output.csv,69_results_output.csv,0.4415102506086963,0.4415102506086963,0.297588191197339,0.297588191197339
4_results_output.csv,4_results_output.csv,0.265568914178699,0.21180665218720815,0.08427370190675607,0.09291155302521925
117_results_output.csv,117_results_output.csv,0.2059333485032108,0.1275263115632462,0.09151215564935186,0.07137978038523476
62_results_output.csv,62_results_output.csv,0.0876669122495969,0.13820271457402297,0.040153984875305984,0.06612303643568579
102_results_output.csv,102_results_output.csv,0.30334455430053475,0.31107835384179056,0.09102562688119867,0.10531830617015392
61_results_output.csv,61_results_output.csv,0.1464433845694647,0.3022861766028417,0.08908038841755661,0.1490394601004779
89_results_output.csv,89_results_output.csv,0.13167898367381958,0.16070312613656682,0.0800249623641345,0.0651370287937534
119_results_output.csv,119_results_output.csv,0.20221253223303903,0.17865902097170833,0.12521670019596862,0.12333416342667776
7_results_output.csv,7_results_output.csv,0.14975580340598765,0.07532604939059541,0.08464604668048789,0.05008050753041282
108_results_output.csv,108_results_output.csv,0.03580594995518866,0.002978393491018285,0.045920657717906835,0.05283178002484331
107_results_output.csv,107_results_output.csv,0.22497956870676353,0.18046261133647762,0.13397399960532924,0.12180503697231011
38_results_output.csv,38_results_output.csv,0.23079708120384598,0.16000435110906758,0.10987621782820385,0.09055131834257138
161_results_output.csv,161_results_output.csv,0.34514620767602966,0.22892553028387305,0.20428826232017241,0.11880025182978304
118_results_output.csv,118_results_output.csv,0.39472019002009506,0.39472019002009506,0.11903233700667679,0.11903233700667679
